Data,Study,Trait,Sample1,Sample2,AuthorDate,Data.type,Citation,Species,System,Order,Sex,GenPhen,AlloSyn,Autonomous,Trait,Dimensionality (k),BodySizeCorrelated,Years,GLength,Darwins,Darwins.num,Darwins.num.abs,Darwins (standardized by k),Haldanes,Generations,log10.gens,h.num,Darwin.Numerator,log10.years,d,InSitu
5887,153,2,1,2,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,2,1,1,1000000,20,0.237439391,0.237439391,0.237439391,0.237439391,4.49E-05,50000,4.698970004,2.244796621,0.237439391,6,0.237439391,NA
5888,153,2,2,3,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,2,1,1,800000.024,20,0.088376015,0.070700814,0.070700814,0.088376015,1.67E-05,40000.0012,4.602060004,0.668243895,0.070700814,5.90309,0.070700814,NA
5889,153,2,3,4,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,2,1,1,249999.995,20,-0.419925484,-0.104981369,0.104981369,-0.419925484,-7.94E-05,12499.99975,4.096910004,-0.992437121,-0.104981369,5.39794,-0.104981369,NA
5890,153,3,0,1,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,3,1,1,550000.3932,20,0.015073086,0.008290203,0.008290203,0.015073086,2.70E-06,27500.01966,4.439333004,0.074371236,0.008290203,5.740363,0.008290203,NA
5891,153,3,1,2,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,3,1,1,1000000,20,0.078374253,0.078374253,0.078374253,0.078374253,1.41E-05,50000,4.698970004,0.702510792,0.078374253,6,0.078374253,NA
5892,153,3,2,3,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,3,1,1,800000.024,20,-0.258815415,-0.207052338,0.207052338,-0.258815415,-4.64E-05,40000.0012,4.602060004,-1.855735176,-0.207052338,5.90309,-0.207052338,NA
5893,153,3,3,4,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,3,1,1,249999.995,20,0.328828851,0.082207211,0.082207211,0.328828851,5.89E-05,12499.99975,4.096910004,0.736559779,0.082207211,5.39794,0.082207211,NA
5894,153,4,0,1,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,4,1,1,550000.3932,20,0.296435474,0.163039627,0.163039627,0.296435474,4.37E-05,27500.01966,4.439333004,1.201030399,0.163039627,5.740363,0.163039627,NA
5895,153,4,1,2,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,4,1,1,1000000,20,0.593180157,0.593180157,0.593180157,0.593180157,8.73E-05,50000,4.698970004,4.367450586,0.593180157,6,0.593180157,NA
5896,153,4,2,3,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,4,1,1,800000.024,20,0.351169552,0.28093565,0.28093565,0.351169552,5.17E-05,40000.0012,4.602060004,2.069221585,0.28093565,5.90309,0.28093565,NA
5897,153,4,3,4,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,4,1,1,249999.995,20,0.135524159,0.033881039,0.033881039,0.135524159,2.00E-05,12499.99975,4.096910004,0.249630128,0.033881039,5.39794,0.033881039,NA
5898,153,5,0,1,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,5,1,1,550000.3932,20,0,0,0,0,-2.00E-99,27500.01966,4.439333004,-5.50E-95,0,5.740363,0,NA
5899,153,5,1,2,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,5,1,1,1000000,20,0.395312737,0.395312737,0.395312737,0.395312737,5.85E-05,50000,4.698970004,2.92597762,0.395312737,6,0.395312737,NA
5900,153,5,2,3,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,5,1,1,800000.024,20,0.353208704,0.282566972,0.282566972,0.353208704,5.23E-05,40000.0012,4.602060004,2.091784786,0.282566972,5.90309,0.282566972,NA
5901,153,5,3,4,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,5,1,1,249999.995,20,1.301689626,0.3254224,0.3254224,1.301689626,0.000192687,12499.99975,4.096910004,2.408585126,0.3254224,5.39794,0.3254224,NA
5902,153,6,0,1,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,6,1,1,550000.3932,20,-0.368983089,-0.202940844,0.202940844,-0.368983089,-5.10E-05,27500.01966,4.439333004,-1.403181984,-0.202940844,5.740363,-0.202940844,NA
5903,153,6,1,2,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,6,1,1,1000000,20,-0.192371893,-0.192371893,0.192371893,-0.192371893,-2.66E-05,50000,4.698970004,-1.330567772,-0.192371893,6,-0.192371893,NA
5904,153,6,2,3,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,6,1,1,800000.024,20,-0.50683137,-0.405465108,0.405465108,-0.50683137,-7.01E-05,40000.0012,4.602060004,-2.803593213,-0.405465108,5.90309,-0.405465108,NA
5905,153,6,3,4,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,6,1,1,249999.995,20,-1.273814949,-0.318453731,0.318453731,-1.273814949,-0.00017621,12499.99975,4.096910004,-2.20262721,-0.318453731,5.39794,-0.318453731,NA
5906,153,7,0,1,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,7,1,1,550000.3932,20,0.354580259,0.195019282,0.195019282,0.354580259,5.27E-05,27500.01966,4.439333004,1.449816373,0.195019282,5.740363,0.195019282,NA
5907,153,7,1,2,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,7,1,1,1000000,20,0.524688816,0.524688816,0.524688816,0.524688816,7.77E-05,50000,4.698970004,3.883273687,0.524688816,6,0.524688816,NA
5908,153,7,2,3,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,7,1,1,800000.024,20,0.576660356,0.461328299,0.461328299,0.576660356,8.62E-05,40000.0012,4.602060004,3.447585139,0.461328299,5.90309,0.461328299,NA
5909,153,7,3,4,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,7,1,1,249999.995,20,-0.318835722,-0.079708929,0.079708929,-0.318835722,-4.74E-05,12499.99975,4.096910004,-0.592565005,-0.079708929,5.39794,-0.079708929,NA
5910,153,8,0,1,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,8,1,1,550000.3932,20,0.227569188,0.125163143,0.125163143,0.227569188,7.98E-06,27500.01966,4.439333004,0.219556349,0.125163143,5.740363,0.125163143,NA
5911,153,8,1,2,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,8,1,1,1000000,20,0.353139289,0.353139289,0.353139289,0.353139289,6.51E-05,50000,4.698970004,3.257376808,0.353139289,6,0.353139289,NA
5912,153,8,2,3,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,8,1,1,800000.024,20,0.517119493,0.413695607,0.413695607,0.517119493,9.54E-05,40000.0012,4.602060004,3.816418567,0.413695607,5.90309,0.413695607,NA
5913,153,8,3,4,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,8,1,1,249999.995,20,0.700035654,0.17500891,0.17500891,0.700035654,0.000129151,12499.99975,4.096910004,1.614392012,0.17500891,5.39794,0.17500891,NA
5914,153,9,0,1,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,9,1,1,550000.3932,20,0.300623821,0.16534322,0.16534322,0.300623821,4.87E-05,27500.01966,4.439333004,1.340355498,0.16534322,5.740363,0.16534322,NA
5915,153,9,1,2,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,9,1,1,1000000,20,-0.092130309,-0.092130309,0.092130309,-0.092130309,-1.49E-05,50000,4.698970004,-0.747162385,-0.092130309,6,-0.092130309,NA
5916,153,9,2,3,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,9,1,1,800000.024,20,0.141426133,0.11314091,0.11314091,0.141426133,2.29E-05,40000.0012,4.602060004,0.917343525,0.11314091,5.90309,0.11314091,NA
5917,153,9,3,4,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,9,1,1,249999.995,20,-0.436074961,-0.109018738,0.109018738,-0.436074961,-7.07E-05,12499.99975,4.096910004,-0.884119562,-0.109018738,5.39794,-0.109018738,NA
5918,153,10,0,1,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,10,1,1,550000.3932,20,-0.001925019,-0.001058761,0.001058761,-0.001925019,-3.39E-07,27500.01966,4.439333004,-0.009322577,-0.001058761,5.740363,-0.001058761,NA
5919,153,10,1,2,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,10,1,1,1000000,20,0.029229638,0.029229638,0.029229638,0.029229638,4.97E-06,50000,4.698970004,0.248303019,0.029229638,6,0.029229638,NA
5920,153,10,2,3,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,10,1,1,800000.024,20,-0.129987139,-0.103989714,0.103989714,-0.129987139,-2.20E-05,40000.0012,4.602060004,-0.881357288,-0.103989714,5.90309,-0.103989714,NA
5921,153,10,3,4,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,10,1,1,249999.995,20,0,0,0,0,-2.00E-99,12499.99975,4.096910004,-2.50E-95,0,5.39794,0,NA
5922,153,11,0,1,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,11,1,1,550000.3932,20,0.199374245,0.109655913,0.109655913,0.199374245,3.05E-05,27500.01966,4.439333004,0.839846661,0.109655913,5.740363,0.109655913,NA
5923,153,11,1,2,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,11,1,1,1000000,20,0.53428711,0.53428711,0.53428711,0.53428711,8.19E-05,50000,4.698970004,4.094256055,0.53428711,6,0.53428711,NA
5924,153,11,2,3,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,11,1,1,800000.024,20,0.244100869,0.195280701,0.195280701,0.244100869,3.74E-05,40000.0012,4.602060004,1.496549203,0.195280701,5.90309,0.195280701,NA
5925,153,11,3,4,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,11,1,1,249999.995,20,-0.057637885,-0.014409471,0.014409471,-0.057637885,-8.83E-06,12499.99975,4.096910004,-0.110344833,-0.014409471,5.39794,-0.014409471,NA
5926,153,12,0,1,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,12,1,1,550000.3932,20,0.220655946,0.121360857,0.121360857,0.220655946,3.56E-05,27500.01966,4.439333004,0.979032255,0.121360857,5.740363,0.121360857,NA
5927,153,12,1,2,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,12,1,1,1000000,20,0.273293335,0.273293335,0.273293335,0.273293335,4.41E-05,50000,4.698970004,2.204032529,0.273293335,6,0.273293335,NA
5928,153,12,2,3,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,12,1,1,800000.024,20,0.393116651,0.31449333,0.31449333,0.393116651,6.34E-05,40000.0012,4.602060004,2.535484734,0.31449333,5.90309,0.31449333,NA
5929,153,12,3,4,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,12,1,1,249999.995,20,1.198066144,0.29951653,0.29951653,1.198066144,0.00019329,12499.99975,4.096910004,2.416128343,0.29951653,5.39794,0.29951653,NA
5930,153,13,0,1,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,13,1,1,550000.3932,20,-0.154832267,-0.085157808,0.085157808,-0.154832267,-2.02E-05,27500.01966,4.439333004,-0.554759822,-0.085157808,5.740363,-0.085157808,NA
5931,153,13,1,2,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,13,1,1,1000000,20,-0.280301965,-0.280301965,0.280301965,-0.280301965,-3.65E-05,50000,4.698970004,-1.827250124,-0.280301965,6,-0.280301965,NA
5932,153,13,2,3,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,13,1,1,800000.024,20,-0.488582872,-0.390866309,0.390866309,-0.488582872,-6.37E-05,40000.0012,4.602060004,-2.548238072,-0.390866309,5.90309,-0.390866309,NA
5933,153,13,3,4,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,13,1,1,249999.995,20,-1.709776094,-0.427444015,0.427444015,-1.709776094,-0.000222894,12499.99975,4.096910004,-2.786178907,-0.427444015,5.39794,-0.427444015,NA
5934,153,14,0,1,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,14,1,1,550000.3932,20,0.23743291,0.130588194,0.130588194,0.23743291,4.13E-05,27500.01966,4.439333004,1.135774202,0.130588194,5.740363,0.130588194,NA
5935,153,14,1,2,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,14,1,1,1000000,20,0.553110097,0.553110097,0.553110097,0.553110097,9.63E-05,50000,4.698970004,4.814619827,0.553110097,6,0.553110097,NA
5936,153,14,2,3,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,14,1,1,800000.024,20,0.339917134,0.271933715,0.271933715,0.339917134,5.92E-05,40000.0012,4.602060004,2.366404595,0.271933715,5.90309,0.271933715,NA
5937,153,14,3,4,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,14,1,1,249999.995,20,-0.152352571,-0.038088142,0.038088142,-0.152352571,-2.65E-05,12499.99975,4.096910004,-0.33159502,-0.038088142,5.39794,-0.038088142,NA
5938,153,15,1,2,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,15,1,1,1000000,20,0.662687973,0.662687973,0.662687973,0.662687973,0.000154296,50000,4.698970004,7.714788066,0.662687973,6,0.662687973,NA
5939,153,15,2,3,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,15,1,1,800000.024,20,0.394547676,0.31563815,0.31563815,0.394547676,9.19E-05,40000.0012,4.602060004,3.675200187,0.31563815,5.90309,0.31563815,NA
5940,153,15,3,4,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,15,1,1,249999.995,20,0.612303968,0.153075989,0.153075989,0.612303968,0.000142491,12499.99975,4.096910004,1.781139766,0.153075989,5.39794,0.153075989,NA
5941,153,16,1,2,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,16,1,1,1000000,20,0.344243038,0.344243038,0.344243038,0.344243038,7.68E-05,50000,4.698970004,3.838344933,0.344243038,6,0.344243038,NA
5942,153,16,2,3,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,16,1,1,800000.024,20,0,0,0,0,-2.00E-99,40000.0012,4.602060004,-8.00E-95,0,5.90309,0,NA
5943,153,16,3,4,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,16,1,1,249999.995,20,-0.937821923,-0.234455476,0.234455476,-0.937821923,-0.000209141,12499.99975,4.096910004,-2.614267356,-0.234455476,5.39794,-0.234455476,NA
5944,153,17,1,2,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,17,1,1,1000000,20,-0.058181955,-0.058181955,0.058181955,-0.058181955,-1.34E-05,50000,4.698970004,-0.66896439,-0.058181955,6,-0.058181955,NA
5945,153,17,2,3,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,17,1,1,800000.024,20,-0.143274797,-0.114619841,0.114619841,-0.143274797,-3.29E-05,40000.0012,4.602060004,-1.317243305,-0.114619841,5.90309,-0.114619841,NA
5946,153,17,3,4,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,17,1,1,249999.995,20,-0.362164839,-0.090541208,0.090541208,-0.362164839,-8.33E-05,12499.99975,4.096910004,-1.041379442,-0.090541208,5.39794,-0.090541208,NA
5947,153,18,2,3,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,18,1,1,800000.024,20,0.205944035,0.164755233,0.164755233,0.205944035,3.97E-05,40000.0012,4.602060004,1.586141762,0.164755233,5.90309,0.164755233,NA
5948,153,18,3,4,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,18,1,1,249999.995,20,0.200404892,0.050101222,0.050101222,0.200404892,3.86E-05,12499.99975,4.096910004,0.482193109,0.050101222,5.39794,0.050101222,NA
5949,153,19,1,2,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,19,1,1,1000000,20,0.376477571,0.376477571,0.376477571,0.376477571,6.79E-05,50000,4.698970004,3.394048156,0.376477571,6,0.376477571,NA
5950,153,19,2,3,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,19,1,1,800000.024,20,0.377851079,0.302280872,0.302280872,0.377851079,6.81E-05,40000.0012,4.602060004,2.725881675,0.302280872,5.90309,0.302280872,NA
5951,153,19,3,4,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,19,1,1,249999.995,20,1.602489968,0.400622484,0.400622484,1.602489968,0.000288981,12499.99975,4.096910004,3.612259983,0.400622484,5.39794,0.400622484,NA
5952,153,20,1,2,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,20,1,1,1000000,20,-0.416893804,-0.416893804,0.416893804,-0.416893804,-4.35E-05,50000,4.698970004,-2.174753307,-0.416893804,6,-0.416893804,NA
5953,153,20,2,3,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,20,1,1,800000.024,20,-0.596155072,-0.476924072,0.476924072,-0.596155072,-6.22E-05,40000.0012,4.602060004,-2.487740062,-0.476924072,5.90309,-0.476924072,NA
5954,153,20,3,4,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,20,1,1,249999.995,20,-1.301689626,-0.3254224,0.3254224,-1.301689626,-0.000135795,12499.99975,4.096910004,-1.69744222,-0.3254224,5.39794,-0.3254224,NA
5955,153,21,2,3,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,21,1,1,800000.024,20,0.448043109,0.358434498,0.358434498,0.448043109,6.10E-05,40000.0012,4.602060004,2.438776491,0.358434498,5.90309,0.358434498,NA
5956,153,21,3,4,Maglio 1973,Fossil,Transactions of the American Philisophical Society 63:1-149.,Primeleph.gom..Mammuth.prim.,,Proboscidea,3,2,1,1,21,1,1,249999.995,20,0.554671971,0.13866799,0.13866799,0.554671971,7.54E-05,12499.99975,4.096910004,0.942859541,0.13866799,5.39794,0.13866799,NA
